customerID,gender,Birthdate ,MartialStatus,Dependents,EducationLevel,Income,CityID
4872-JCVCA,Female,6/25/1952,Married,3,Collage,400,31
7774-OJSXI,Male,11/14/1960,Married,0,University,400,49
7619-PLRLP,Female,8/19/1992,Married,0,Collage,400,29
9488-HGMJH,Female,4/21/1997,Single,0,University,400,44
7401-JIXNM,Female,12/19/2000,Married,1,Collage,400,17
3186-AJIEK,Male,4/30/1950,Married,0,University,400,19
4778-IZARL,Male,5/20/1950,Divorced,0,University,400,16
8035-PWSEV,Female,3/16/1956,Married,0,University,400,10
3644-QXEHN,Male,11/26/1958,Married,1,University,400,27
4183-MYFRB,Female,8/29/1979,Married,3,University,400,49
8619-IJNDK,Female,1/28/1986,Married,1,Collage,400,24
5606-AMZBO,Female,11/10/1992,Married,0,University,400,15
2955-BJZHG,Male,1/6/1952,Married,5,University,400,9
0496-AHOOK,Male,1/28/1952,Married,0,Collage,400,39
6207-WIOLX,Female,11/4/1961,Married,1,Collage,400,17
2430-USGXP,Male,2/16/1964,Married,0,University,400,18
0749-IRGQE,Female,10/17/1991,Married,0,Collage,400,34
7636-OWBPG,Male,4/24/1996,Single,0,Collage,400,42
7293-LSCDV,Female,7/5/1952,Married,5,High school,400,34
6286-SUUWT,Male,10/29/1954,Single,0,High school,400,9
2346-CZYIL,Male,4/24/1962,Divorced,0,High school,400,39
5302-BDJNT,Male,8/5/1967,Married,5,University,400,28
3896-RCYYE,Female,11/30/1953,Divorced,0,Collage,400,13
2673-CXQEU,Female,8/28/1966,Single,2,University,400,27
2263-SFSQZ,Male,5/1/1978,Married,1,High school,400,35
7607-QKKTJ,Male,4/8/1989,Married,1,University,400,44
7730-IUTDZ,Male,5/30/1961,Single,0,University,400,10
7634-HLQJR,Female,7/24/1963,Married,1,High school,400,21
5322-TEUJK,Female,12/17/1967,Divorced,1,University,400,11
7319-ZNRTR,Male,12/29/1979,Divorced,1,High school,400,37
7554-NEWDD,Male,3/13/1982,Single,3,High school,400,22
5233-GEEAX,Male,2/23/2005,Single,0,High school,400,1
5539-TMZLF,Male,4/18/1954,Married,0,University,400,22
2599-CZABP,Male,1/13/1962,Married,0,Collage,400,8
1936-CZAKF,Male,4/26/1976,Married,0,Collage,400,15
6631-HMANX,Male,3/9/1982,Divorced,0,Collage,400,17
9578-FOMUK,Male,1/14/1988,Single,3,High school,400,35
6345-ULYRW,Male,1/23/2001,Married,0,University,400,17
7596-LDUXP,Female,1/20/1950,Married,0,University,400,50
4992-LTJNE,Male,1/3/1953,Married,2,Collage,400,16
9586-JGQKH,Female,7/1/1960,Divorced,0,University,400,1
2387-KDZQY,Male,8/7/1968,Divorced,3,High school,400,48
3030-YZADT,Male,4/7/2005,Single,0,Collage,400,35
2740-TVLFN,Male,12/30/1951,Divorced,0,Collage,400,18
7175-NTIXE,Female,1/21/1986,Divorced,0,Collage,400,19
5795-BKOYE,Female,3/5/1955,Married,1,Collage,400,25
4361-FEBGN,Male,2/1/1952,Married,0,High school,400,16
1488-PBLJN,Female,9/10/1960,Divorced,2,University,400,47
1663-MHLHE,Male,1/27/1962,Single,3,High school,400,27
2959-FENLU,Female,2/26/1955,Single,0,University,400,15
7382-DFJTU,Male,4/13/1973,Married,4,Collage,400,4
6837-BJYDQ,Male,10/14/1979,Divorced,2,High school,400,25
5982-XMDEX,Female,12/5/1982,Married,0,High school,400,40
5529-GIBVH,Female,5/25/1997,Married,1,High school,400,29
7996-MHXLW,Female,2/2/2002,Single,3,High school,400,31
8097-OMULG,Male,11/10/1952,Married,1,Collage,400,27
4404-HIBDJ,Female,1/10/2002,Single,0,Collage,400,36
6695-FRVEC,Male,2/2/1950,Married,1,Collage,400,21
1796-JANOW,Female,6/19/1966,Divorced,0,High school,400,18
4759-PXTAN,Female,2/10/1971,Married,0,Collage,400,2
2034-GDRCN,Female,1/27/1952,Divorced,4,University,400,47
9644-KVCNC,Female,1/15/1968,Divorced,0,University,400,43
8152-UOBNY,Female,6/14/1982,Single,2,University,400,44
4018-KJYUY,Male,1/27/1951,Divorced,1,High school,400,48
4737-AQCPU,Male,12/20/1956,Divorced,3,Collage,400,36
7814-LEEVE,Female,8/12/1976,Divorced,0,High school,400,5
8705-DWKTI,Male,4/30/1986,Divorced,0,University,400,25
2595-KIWPV,Male,3/30/2001,Single,1,High school,400,18
3419-SNJJD,Female,9/3/1974,Divorced,5,University,400,38
1740-CSDJP,Male,6/9/1979,Married,0,Collage,400,38
1456-TWCGB,Male,10/30/1950,Divorced,2,Collage,400,36
1363-TXLSL,Male,1/3/1976,Divorced,0,University,400,45
9819-FBNSV,Male,7/20/1996,Married,0,University,400,7
8000-REIQB,Female,2/27/1951,Married,2,University,400,13
9909-IDLEK,Male,6/9/1965,Married,1,University,400,42
9058-MJLZC,Female,2/7/1955,Single,0,University,400,43
7209-JCUDS,Male,3/27/1969,Divorced,0,University,400,17
0234-TEVTT,Female,5/12/1976,Married,1,Collage,400,37
4188-FRABG,Male,10/16/1987,Divorced,0,University,400,26
1409-PHXTF,Male,4/23/1952,Divorced,0,University,400,4
5996-DAOQL,Male,1/6/1971,Divorced,0,High school,400,3
4462-CYWMH,Male,8/3/1974,Divorced,0,University,400,28
9546-KDTRB,Female,3/30/1950,Married,0,High school,400,12
6900-PXRMS,Male,1/23/1976,Married,1,University,400,36
7693-LCKZL,Male,4/25/1950,Divorced,1,University,400,11
1624-WOIWJ,Female,3/5/1954,Married,2,University,400,36
6127-IYJOZ,Male,6/29/1954,Married,0,Collage,400,9
8749-CLJXC,Male,6/14/2001,Single,0,High school,400,9
3068-OMWZA,Male,4/10/2003,Single,1,University,400,20
9140-CZQZZ,Female,8/4/1967,Divorced,0,Collage,400,48
5331-RGMTT,Male,3/28/1972,Divorced,0,University,400,33
0742-MOABM,Male,8/5/1976,Divorced,3,Collage,400,42
4538-WNTMJ,Female,6/16/1996,Married,5,High school,400,50
8901-HJXTF,Female,10/16/1951,Divorced,1,Collage,400,41
6710-HSJRD,Male,2/29/1980,Divorced,0,University,400,20
5896-NPFWW,Male,2/3/1959,Divorced,1,Collage,400,38
8337-UPOAQ,Male,1/5/2001,Married,0,University,400,30
3349-ANQNH,Female,5/13/2002,Single,0,High school,400,39
8189-HBVRW,Female,11/18/1951,Divorced,1,University,400,42
5119-KEPFY,Male,7/23/1954,Married,0,University,400,19
6317-YPKDH,Female,11/3/1973,Married,1,Collage,400,1
5117-ZSMHQ,Female,10/16/1954,Divorced,1,Collage,400,29
9681-KYGYB,Male,11/6/1980,Married,2,University,400,43
4285-GYRQC,Female,11/20/1998,Married,0,University,450,20
3348-CFRNX,Female,9/13/1958,Married,0,University,450,17
6380-ARCEH,Male,12/15/1967,Single,3,High school,450,26
7530-HDYDS,Female,9/17/1973,Divorced,5,University,450,24
8388-FYNPZ,Male,9/17/1951,Single,1,Collage,450,28
5502-RLUYV,Female,4/22/1971,Divorced,1,University,450,15
4174-LPGTI,Female,6/9/2003,Married,1,Collage,450,48
7005-CCBKV,Male,2/24/1950,Married,0,University,450,27
7779-LGOVN,Male,10/19/1952,Married,0,University,450,30
1090-ESELR,Male,3/1/1958,Divorced,5,University,450,14
5198-EFNBM,Male,3/8/1967,Divorced,0,University,450,41
6532-YLWSI,Female,1/9/1953,Married,0,High school,450,16
9788-HNGUT,Male,2/4/1958,Divorced,0,University,450,2
2235-EZAIK,Female,3/2/1971,Divorced,0,Collage,450,25
6833-JMZYP,Female,1/17/1974,Single,0,University,450,46
1596-OQSPS,Female,4/23/1956,Married,0,Collage,450,29
0823-HSCDJ,Male,8/7/1978,Single,5,Collage,450,46
3164-AALRN,Male,12/9/2002,Single,5,Collage,450,6
8857-CUPFQ,Male,12/15/1951,Married,0,High school,450,10
9025-AOMKI,Female,6/28/1953,Married,0,University,500,36
1839-UMACK,Male,8/29/1962,Single,3,High school,500,19
7529-ZDFXI,Male,2/19/1976,Married,4,University,500,32
9932-WBWIK,Male,7/30/1998,Single,0,High school,500,33
5110-CHOPY,Female,3/20/1966,Divorced,2,Collage,500,32
5844-QVTAT,Female,10/14/1976,Married,5,Collage,500,31
6383-ZTSIW,Female,6/9/2001,Married,0,University,500,9
4106-HADHQ,Male,11/5/1954,Married,1,Collage,500,47
6701-YVNQG,Male,9/22/1959,Divorced,0,Collage,500,25
7691-XVTZH,Female,5/10/1967,Divorced,0,University,500,18
8260-NGFNY,Female,5/11/1956,Divorced,0,Collage,500,25
5562-YJQGT,Female,12/21/1957,Single,0,High school,500,6
9885-AIBVB,Male,5/30/1976,Married,1,University,500,13
0323-XWWTN,Male,1/22/1978,Single,2,High school,500,9
5027-YOCXN,Male,2/11/1982,Divorced,3,University,500,46
6603-YRDCJ,Male,7/5/1987,Married,0,Collage,500,5
9921-EZKBY,Male,6/19/1999,Single,1,University,500,5
1135-LMECX,Female,3/8/1957,Divorced,4,High school,500,35
6765-MBQNU,Female,8/9/1965,Married,0,High school,500,44
1936-UAFEH,Female,9/17/1980,Single,0,University,500,11
6075-QMNRR,Female,8/26/1962,Divorced,0,Collage,500,24
2812-ENYMO,Male,1/30/1976,Divorced,0,Collage,500,40
3143-ILDAL,Male,2/24/1979,Married,5,University,500,10
9143-CANJF,Female,2/7/1952,Married,1,Collage,500,15
4558-CGYCZ,Male,4/1/1952,Divorced,0,High school,500,9
2122-SZZZD,Male,5/27/1953,Married,0,High school,500,11
7599-NTMDP,Female,12/4/1954,Married,1,Collage,500,17
4918-FYJNT,Female,12/8/1967,Divorced,3,University,500,13
2832-SCUCO,Female,5/29/1970,Married,0,High school,500,7
4553-DVPZG,Female,6/4/1973,Divorced,0,University,500,38
2371-JQHZZ,Male,11/9/1997,Married,0,University,500,40
6519-CFDBX,Female,10/29/1973,Married,2,Collage,500,5
2074-GKOWZ,Male,4/28/1988,Divorced,5,University,500,8
9897-KXHCM,Female,5/12/1950,Divorced,3,University,500,22
9846-GKXAS,Female,11/10/1978,Divorced,0,University,500,11
7083-YNSKY,Female,8/10/1951,Married,0,High school,500,34
8319-QBEHW,Male,7/23/1953,Married,1,Collage,500,35
3411-WLRSQ,Female,3/4/1954,Divorced,0,University,500,37
8620-RJPZN,Female,1/1/1960,Single,0,High school,500,3
6582-PLFUU,Male,12/23/1983,Married,1,High school,500,4
5442-BHQNG,Female,12/29/2002,Single,0,University,500,49
5970-GHJAW,Male,12/7/2003,Married,1,High school,500,16
0907-HQNTS,Female,11/9/1953,Divorced,0,University,500,44
9774-NRNAU,Male,8/3/1974,Married,5,Collage,500,16
9225-BZLNZ,Male,3/20/1984,Divorced,5,Collage,500,5
4524-QCSSM,Male,4/25/1951,Married,1,Collage,500,12
2311-QYMUQ,Female,7/6/1970,Married,5,University,500,17
6368-TZZDT,Male,10/12/1954,Divorced,1,High school,500,22
5146-YYFRZ,Male,1/1/1961,Divorced,0,High school,500,45
6283-GITPX,Male,11/27/1963,Married,1,Collage,500,19
8622-ZLFKO,Female,5/18/1964,Married,0,University,500,48
0030-FNXPP,Female,5/28/1965,Married,2,High school,500,22
3120-FAZKD,Male,1/26/1968,Married,1,High school,500,20
0455-ENTCR,Male,2/8/1968,Divorced,2,Collage,500,46
4628-WQCQQ,Male,10/17/1953,Divorced,1,University,500,14
1320-GVNHT,Male,10/31/1965,Divorced,1,University,500,25
9938-ZREHM,Female,7/23/1969,Married,0,Collage,500,27
1685-VAYJF,Male,1/30/1974,Married,0,Collage,500,11
8387-MOJJT,Female,4/11/1994,Married,3,University,500,42
6344-SFJVH,Female,2/23/2003,Single,0,Collage,500,22
0931-MHTEM,Female,8/22/1962,Single,0,University,500,26
2987-BJXIK,Female,12/9/1974,Married,0,Collage,500,42
5249-QYHEX,Female,11/3/1953,Married,2,High school,500,49
9705-ZJBCG,Female,4/28/1954,Married,1,Collage,500,31
5673-TIYIB,Male,9/2/1963,Married,0,Collage,500,37
9068-VPWQQ,Male,8/2/1972,Married,5,Collage,500,22
5480-XTFFL,Female,2/19/1951,Married,1,High school,500,23
4079-ULGFR,Male,8/21/1979,Married,0,High school,500,26
6445-TNRXS,Male,11/28/1980,Divorced,1,University,500,45
5143-WMWOG,Male,8/20/1982,Divorced,0,High school,500,37
5236-PERKL,Female,8/18/1991,Married,0,University,500,44
5686-CMAWK,Male,1/16/1996,Single,2,University,500,50
1374-DMZUI,Female,12/7/2001,Single,3,University,500,25
2364-UFROM,Male,5/2/1952,Divorced,0,Collage,500,45
5995-OIGLP,Male,11/9/1990,Divorced,0,Collage,500,13
9753-OYLBX,Female,5/1/1961,Divorced,0,High school,500,8
7126-RBHSD,Female,6/14/1964,Married,4,University,500,43
9470-RTWDV,Male,4/4/1999,Married,1,Collage,500,10
4801-KFYKL,Male,5/24/1952,Married,1,High school,500,18
9710-ZUSHQ,Female,11/10/1985,Married,0,University,500,13
9420-LOJKX,Female,7/16/1951,Married,4,University,500,33
2235-ZGKPT,Female,2/2/1977,Divorced,1,Collage,500,3
9046-JBFWA,Male,12/26/1987,Single,5,High school,500,47
8802-UNOJF,Male,10/23/1988,Divorced,0,University,500,13
3258-SANFR,Male,6/23/1993,Single,0,Collage,500,6
9365-SRSZE,Male,10/26/1951,Married,3,University,500,38
8740-XLHDR,Male,7/11/1978,Divorced,0,Collage,500,37
7242-QZLXF,Male,4/10/2002,Single,1,Collage,500,26
6461-SZMCV,Female,4/22/1951,Divorced,0,Collage,500,16
0394-YONDK,Male,12/10/1981,Married,1,High school,500,9
4456-RHSNB,Female,4/5/1953,Married,1,Collage,500,36
7252-NTGSS,Female,10/27/1951,Married,0,Collage,500,24
1402-PTHGN,Female,7/15/1963,Married,1,Collage,500,39
8006-PYCSW,Female,11/14/1999,Single,0,High school,500,20
7450-NWRTR,Male,2/3/1956,Married,0,University,500,47
3565-UNOCC,Female,6/16/1977,Married,0,University,500,43
9415-TPKRV,Female,1/6/1952,Divorced,1,Collage,500,39
3018-TFTSU,Male,2/22/1954,Married,0,University,500,33
0256-LTHVJ,Female,11/27/1969,Married,3,University,500,22
5095-AESKG,Female,12/23/1981,Divorced,0,University,500,45
9541-ZPSEA,Male,2/25/1954,Divorced,1,University,500,12
6131-IUNXN,Female,12/25/1954,Divorced,1,High school,500,27
4139-JPIAM,Male,11/6/1958,Divorced,0,Collage,500,12
0410-IPFTY,Female,3/25/1973,Married,0,University,500,49
7244-QWYHG,Male,11/25/1999,Married,0,Collage,500,22
6968-MHOMU,Male,7/10/1952,Married,0,Collage,500,29
7030-FZTFM,Male,10/2/1953,Divorced,1,University,500,18
0376-OIWME,Male,11/13/1980,Married,0,University,500,2
1676-MQAOA,Male,3/31/1960,Divorced,0,Collage,500,25
7639-SUPCW,Female,1/25/1955,Divorced,0,Collage,500,27
3374-PZLXD,Male,3/5/1960,Single,1,High school,500,35
9442-JTWDL,Female,1/13/1969,Divorced,2,High school,500,14
0835-JKADZ,Female,6/18/1976,Divorced,3,University,500,35
6616-AALSR,Female,4/15/1993,Divorced,1,University,500,33
5889-LFOLL,Female,11/21/1950,Single,0,University,500,45
0114-PEGZZ,Female,2/21/1951,Married,0,University,500,27
9861-PDSZP,Female,5/18/1951,Married,0,University,500,29
6023-YEBUP,Male,2/23/1960,Married,0,University,500,27
3137-LUPIX,Female,3/1/1964,Single,0,Collage,500,42
0731-EBJQB,Female,7/25/1970,Married,2,High school,500,37
2208-NQBCT,Female,8/2/1984,Married,5,University,500,41
1194-SPVSP,Male,8/26/1987,Single,0,High school,500,35
7061-OVMIM,Female,4/24/1988,Married,4,High school,500,29
0434-CSFON,Female,5/6/1951,Married,1,University,500,30
7267-FRMJW,Female,12/23/1977,Divorced,1,High school,500,49
7248-VZQLC,Female,12/17/1999,Single,0,University,500,10
4484-CGXFK,Female,5/19/1952,Single,0,Collage,500,20
8019-ENHXU,Male,6/6/1953,Married,0,University,500,30
0848-ZGQIJ,Female,1/6/1970,Married,0,University,500,38
4111-BNXIF,Female,4/1/1992,Married,5,Collage,500,29
5084-OOVCJ,Female,6/20/1998,Married,1,Collage,500,19
1334-PDUKM,Female,10/21/1951,Divorced,0,University,500,34
7661-CPURM,Male,7/24/1987,Married,0,University,500,2
2384-OVPSA,Female,7/24/2001,Single,0,High school,500,23
5522-JBWMO,Male,12/18/1956,Single,3,Collage,500,38
0730-BGQGF,Male,9/6/1950,Divorced,1,Collage,500,46
9189-JWSHV,Female,9/29/1953,Married,0,University,500,36
9081-WWXKP,Female,2/15/1953,Married,1,High school,500,25
6917-IAYHD,Male,8/6/1953,Married,1,Collage,500,28
8931-GJJIQ,Female,4/25/1955,Single,0,University,500,45
4277-BWBML,Male,3/12/2000,Married,1,High school,500,9
7105-BENQF,Male,6/24/2000,Single,1,Collage,500,40
2480-SQIOB,Male,11/21/1983,Divorced,1,Collage,500,45
2011-TRQYE,Male,12/1/2003,Single,0,Collage,500,31
2002-MZHWP,Female,10/16/1959,Single,0,High school,500,2
8661-BOYNW,Female,5/11/1965,Divorced,0,Collage,500,48
4248-QPAVC,Female,3/3/1980,Married,5,University,500,34
2262-SLNVK,Female,3/3/1950,Divorced,0,University,500,33
7398-LXGYX,Male,11/26/1955,Married,0,University,500,12
8938-UMKPI,Female,12/8/1952,Married,0,University,500,21
0305-SQECB,Female,2/4/1955,Married,1,Collage,500,26
2320-YKQBO,Female,1/10/1959,Single,0,High school,500,32
8571-ZCMCX,Female,4/7/1971,Married,1,Collage,500,6
6516-NKQBO,Male,12/18/1954,Married,4,Collage,500,8
4178-EGMON,Male,9/16/1987,Divorced,4,University,500,29
5899-MQZZL,Female,1/31/1955,Married,0,University,500,24
9357-UJRUN,Male,7/31/1961,Married,0,Collage,500,27
1431-AIDJQ,Male,8/14/1974,Married,1,Collage,500,33
8485-GJCDN,Female,6/15/1993,Married,0,University,500,15
9805-FILKB,Male,3/29/1953,Married,1,High school,500,40
8224-KDLKN,Male,9/25/1953,Married,1,High school,500,34
4817-VYYWS,Female,8/21/1975,Married,0,University,500,18
4183-WCSEP,Male,9/27/1987,Single,0,University,500,41
9637-CDTKZ,Male,10/16/1988,Divorced,1,University,500,11
6918-UMQCG,Female,11/7/2003,Single,0,Collage,500,14
8329-IBCTI,Female,6/6/1950,Divorced,1,High school,500,21
3780-YVMFA,Female,9/8/1954,Married,1,Collage,500,1
6172-FECYY,Male,1/15/1955,Married,1,University,500,16
4353-HYOJD,Female,4/18/1991,Married,1,Collage,500,49
8441-SHIPE,Female,9/6/1951,Married,0,High school,500,41
9172-JITSM,Female,3/28/1953,Married,3,University,500,36
7611-YKYTC,Male,8/3/1957,Married,1,University,500,38
6825-UYPFK,Female,3/9/1950,Married,1,University,500,35
2115-BFTIW,Male,5/14/1959,Married,0,University,500,4
5968-VXZLG,Male,6/29/1959,Married,0,Collage,500,47
2625-TRCZQ,Female,8/14/1976,Married,2,Collage,500,31
1337-BOZWO,Male,10/31/1989,Married,1,Collage,500,32
1942-OQFRW,Male,5/13/2003,Single,0,Collage,500,22
1866-DIOQZ,Female,10/30/1950,Married,0,Collage,500,4
6368-NWMCE,Female,3/12/1952,Married,0,Collage,500,28
8413-YNHNV,Male,3/5/1956,Divorced,0,Collage,500,14
6173-GOLSU,Male,2/4/1964,Divorced,0,University,500,24
3039-MJSLN,Male,12/22/1966,Divorced,1,High school,500,40
2320-JRSDE,Female,8/13/1951,Divorced,1,High school,500,26
3384-CTMSF,Male,10/21/1970,Divorced,0,University,500,26
0254-FNMCI,Female,11/26/1971,Divorced,0,University,500,47
4567-AKPIA,Female,1/7/1974,Married,1,University,500,18
6400-BWQKW,Female,5/8/1989,Married,5,University,500,49
2911-IJORQ,Male,2/26/1962,Divorced,0,Collage,500,38
8015-IHCGW,Female,9/22/1972,Divorced,1,University,500,7
7162-WPHPM,Male,12/6/2001,Married,1,Collage,500,32
3221-CJMSG,Male,4/16/1957,Married,2,Collage,500,20
0310-SUCIN,Female,12/13/1951,Divorced,0,Collage,500,25
9497-QCMMS,Male,11/23/1952,Married,4,University,500,21
9070-BCKQP,Female,9/6/1958,Divorced,0,University,500,37
5684-FJVYR,Female,4/20/1960,Divorced,2,University,500,10
3038-PQIUY,Female,8/19/1954,Married,0,Collage,500,47
5976-JCJRH,Male,12/29/1956,Married,0,University,500,32
0295-QVKPB,Male,10/3/1968,Single,5,Collage,500,10
0817-HSUSE,Male,4/11/1970,Married,4,Collage,500,3
1536-YHDOE,Male,7/4/2001,Married,1,Collage,500,41
7217-JYHOQ,Male,11/25/1950,Married,4,Collage,500,4
5233-AOZUF,Female,10/7/1955,Married,4,University,500,46
6942-LBFDP,Female,1/30/1950,Married,1,High school,500,19
9512-PHSMG,Female,7/12/1950,Divorced,0,High school,500,40
7459-IMVYU,Male,4/1/1965,Married,2,Collage,500,47
6629-CZTTH,Male,5/9/1985,Single,0,Collage,500,46
6671-NGWON,Female,6/27/1993,Married,0,High school,500,45
1310-QRITU,Female,10/14/1951,Single,0,Collage,500,49
5774-XZTQC,Female,12/1/1951,Divorced,1,High school,500,41
1513-XNPPH,Female,6/8/1980,Divorced,0,University,500,10
1571-SAVHK,Male,3/22/1954,Married,2,University,500,28
0257-KXZGU,Female,6/16/1966,Married,1,Collage,500,48
4299-SIMNS,Male,2/7/1973,Divorced,0,University,500,41
6727-IOTLZ,Male,5/16/1988,Married,5,Collage,500,38
5003-XZWWO,Male,2/20/1951,Divorced,0,Collage,500,46
5734-EJKXG,Female,12/31/1980,Divorced,0,University,500,43
3569-EDBPQ,Female,5/20/1952,Divorced,4,University,500,10
9318-NKNFC,Male,6/23/1978,Divorced,0,High school,500,5
9940-RHLFB,Female,8/17/1981,Single,0,University,500,3
5174-ITUMV,Male,10/21/1990,Divorced,1,University,500,2
0795-GMVQO,Male,7/19/1983,Divorced,0,University,500,7
3990-QYKBE,Male,8/16/1985,Married,0,University,500,16
7363-QTBIW,Female,6/19/1972,Married,4,University,500,5
2958-NHPPS,Male,5/18/1973,Married,1,High school,500,41
3334-CTHOL,Female,2/20/1975,Divorced,4,Collage,500,20
6388-TABGU,Male,6/25/1950,Divorced,2,Collage,500,20
8087-LGYHQ,Male,10/21/1955,Divorced,5,University,500,32
7055-HNEOJ,Male,9/22/1954,Divorced,2,Collage,500,40
6893-ODYYE,Male,6/30/1981,Single,0,University,500,44
7124-UGSUR,Female,6/22/1989,Divorced,0,University,500,19
2969-VAPYH,Female,10/16/1950,Married,0,Collage,500,16
5448-VWNAM,Female,10/11/1952,Divorced,1,Collage,500,50
6229-UOLQL,Male,6/11/1971,Married,1,Collage,500,10
5318-YKDPV,Male,10/31/1977,Married,3,Collage,500,47
1159-WFSGR,Female,2/22/1951,Divorced,1,High school,500,48
4537-DKTAL,Female,9/6/1954,Single,0,Collage,500,26
1385-TQOZW,Female,7/19/1961,Married,0,High school,500,38
3923-CSIHK,Female,12/3/1991,Married,0,University,500,26
5519-TEEUH,Male,12/30/1951,Married,1,High school,500,50
8914-RBTSB,Male,8/14/1975,Married,0,University,500,18
6202-DYYFX,Female,8/6/1982,Divorced,3,University,500,16
8896-BQTTI,Male,1/19/1950,Married,0,High school,500,14
4338-EYCER,Male,7/29/1965,Married,0,Collage,500,7
2393-DIVAI,Female,5/4/1951,Divorced,3,High school,500,1
8809-RIHDD,Male,7/26/1974,Divorced,1,University,500,11
0968-GSIKN,Female,6/24/1955,Divorced,0,University,500,32
3898-GUYTS,Female,9/5/2003,Single,0,High school,500,15
3814-MLAXC,Female,5/23/2004,Single,0,Collage,500,12
4962-CHQPW,Male,7/2/1952,Married,1,High school,500,50
0628-CNQRM,Male,11/21/1963,Married,1,Collage,500,5
8182-PNAGI,Male,11/1/1956,Married,0,Collage,500,22
